-7.545948028564453125e-04,-2.769505085264897803e-04,0.000000000000000000e+00,7.219616502821455360e-03
3.027915954589843750e-05,-2.769505085264897803e-04,0.000000000000000000e+00,7.233264171068820234e-03
5.681514739990234375e-04,-2.769505085264897803e-04,0.000000000000000000e+00,7.233264171068820234e-03
1.059770584106445312e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.192321166326919903e-03
2.071380615234375000e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844057988293e-03
3.234148025512695312e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.233264171068820234e-03
4.213333129882812500e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.274207175810720565e-03
5.278587341308593750e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.274207175810720565e-03
6.331920623779296875e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844057988293e-03
7.447004318237304688e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.260559507563355691e-03
8.470058441162109375e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.315150180552620895e-03
9.541273117065429688e-03,-2.769505085264897803e-04,0.000000000000000000e+00,7.260559507563355691e-03
1.063895225524902344e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844057988293e-03
1.166868209838867188e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844058085438e-03
1.276135444641113281e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844058085438e-03
1.377439498901367188e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.301502512305353167e-03
1.481294631958007812e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.287854844058085438e-03
1.587128639221191406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.301502512305256022e-03
1.692986488342285156e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.356093185294522094e-03
1.802730560302734375e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.315150180552620895e-03
1.908326148986816406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.301502512305256022e-03
2.011919021606445312e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.342445517047253498e-03
2.124238014221191406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.356093185294522094e-03
2.223372459411621094e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.315150180552620895e-03
2.336978912353515625e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.383388521789153829e-03
2.439808845520019531e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.315150180552620895e-03
2.543830871582031250e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.369740853541789823e-03
2.653813362121582031e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.451626863025591352e-03
2.753400802612304688e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.451626863025591352e-03
2.873110771179199219e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.383388521789057551e-03
2.979493141174316406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.356093185294522094e-03
3.081011772155761719e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036421557e-03
3.192615509033203125e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036325280e-03
3.290224075317382812e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036325280e-03
3.399801254272460938e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036421557e-03
3.506278991699218750e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.424331526530958750e-03
3.614735603332519531e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036422425e-03
3.721141815185546875e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036421557e-03
3.813719749450683594e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.397036190036421557e-03
3.920340538024902344e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.451626863025590485e-03
4.040122032165527344e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.424331526531055027e-03
4.141664505004882812e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.478922199520223954e-03
4.257607460021972656e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767491683e-03
4.341340065002441406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767491683e-03
4.446172714233398438e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.465274531272858213e-03
4.563140869140625000e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.451626863025590485e-03
4.665112495422363281e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.519865204262123418e-03
4.768443107604980469e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.465274531272955358e-03
4.883337020874023438e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.465274531272955358e-03
4.981994628906250000e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.478922199520223087e-03
5.089783668518066406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767490815e-03
5.203533172607421875e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767490815e-03
5.300855636596679688e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767490815e-03
5.406689643859863281e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.492569867767490815e-03
5.508422851562500000e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.533512872509392014e-03
5.619645118713378906e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.519865204262027140e-03
5.722141265869140625e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.533512872509392014e-03
5.829501152038574219e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.506217536014759412e-03
5.932688713073730469e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.506217536014759412e-03
6.045556068420410156e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.574455877251291477e-03
6.147098541259765625e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.533512872509392014e-03
6.256747245788574219e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.547160540756658875e-03
6.362748146057128906e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.533512872509392014e-03
6.466865539550781250e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.588103545498657218e-03
6.586837768554687500e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.601751213745924080e-03
6.688594818115234375e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.560808209004024616e-03
6.793308258056640625e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.588103545498657218e-03
6.899762153625488281e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.601751213745827802e-03
7.000064849853515625e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.574455877251291477e-03
7.110643386840820312e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.629046550240459537e-03
7.216334342956542969e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.601751213745924080e-03
7.312178611755371094e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.615398881993192676e-03
7.424616813659667969e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.615398881993191808e-03
7.529306411743164062e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.574455877251291477e-03
7.632184028625488281e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.615398881993192676e-03
7.739472389221191406e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.615398881993192676e-03
7.848191261291503906e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.615398881993192676e-03
7.951807975769042969e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.669989554982360735e-03
8.067440986633300781e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.629046550240556682e-03
8.168792724609375000e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.669989554982360735e-03
8.268785476684570312e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.656341886735093874e-03
8.378291130065917969e-02,-2.769505085264897803e-04,0.000000000000000000e+00,7.629046550240556682e-03
