1.257658004760742188e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
2.228736877441406250e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
3.459692001342773438e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
4.375934600830078125e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
5.479574203491210938e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
6.475687026977539062e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
7.598876953125000000e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
8.594751358032226562e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
9.692192077636718750e-03,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
1.078200340270996094e-02,-2.656295322589485863e-18,5.751353711856699302e-19,-6.751342357188003587e-03,3.458604930228759144e-17,1.468144466050142058e-03,-1.110069302080703563e-01,-3.252606517456513302e-19,5.709002064493984285e-17,6.202972238334157895e-01,-1.084202172485504434e-19,7.994160028931669715e-02,7.894687098119305708e-04,1.084202172485504434e-19,1.194316455628563478e-17,-7.843377929699253404e-01,-5.421010862427522170e-19,6.320955234684784430e-02,1.579869094618981725e-03,1.734723475976807094e-18,-9.999629558315066280e-01,0.000000000000000000e+00,-6.751342357188003587e-03,-9.998734572782377317e-01,-1.436357005475553950e-02,-9.999999999999997780e-01,-5.811323644522303766e-17,0.000000000000000000e+00,6.202972238334157895e-01,7.110986735810615259e-03,-7.880543769902762508e-01,0.000000000000000000e+00,8.607378504305903191e-03,0.000000000000000000e+00,-7.843377929699253404e-01,1.423036535397199064e-02,-6.154380446167994068e-01
