TIMESTAMP,TORQUE_FEEDBACK_1,TORQUE_FEEDBACK_2,TORQUE_FEEDBACK_3,TORQUE_FEEDBACK_4,TORQUE_FEEDBACK_5,TORQUE_FEEDBACK_6,TORQUE_FEEDBACK_7,TORQUE_COMMAND_1,TORQUE_COMMAND_2,TORQUE_COMMAND_3,TORQUE_COMMAND_4,TORQUE_COMMAND_5,TORQUE_COMMAND_6,TORQUE_COMMAND_7,POSITION_FEEDBACK_1,POSITION_FEEDBACK_2,POSITION_FEEDBACK_3,POSITION_FEEDBACK_4,POSITION_FEEDBACK_5,POSITION_FEEDBACK_6,POSITION_FEEDBACK_7,VELOCITY_FEEDBACK_1,VELOCITY_FEEDBACK_2,VELOCITY_FEEDBACK_3,VELOCITY_FEEDBACK_4,VELOCITY_FEEDBACK_5,VELOCITY_FEEDBACK_6,VELOCITY_FEEDBACK_7
0.000331146,-0.1777460077751513,10.152518170861097,-0.9529305841481136,0.0066475062498947985,-0.00016618765624745263,-0.015289264374757848,-0.00019942518749684868,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0002659002499957882,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.001003692,-0.1777460077751513,10.15465379244397,-0.9529305841481136,0.0063483684686495255,-0.00016618765624745263,-0.015355739437256877,-0.00033237531249466907,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0002659002499957882,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.002003208,-0.17879288068153976,10.152518170861097,-0.9575790260220125,0.006481318593647346,-0.00016618765624745263,-0.015289264374757848,-0.00019942518749684868,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.00029913778124526167,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.003003366,-0.1777460077751513,10.153585981652533,-0.9529305841481136,0.006514556124896743,-0.00016618765624745263,-0.015322501906007244,-0.000265900249995877,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.00029913778124526167,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.004004238,-0.17879288068153976,10.152518170861097,-0.9552548050850713,0.006481318593647346,-6.647506249902828e-05,-0.015289264374757848,-0.000265900249995877,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.00029913778124526167,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.005003712,-0.17879288068153976,10.153585981652533,-0.9552548050850713,0.00644808106239795,-0.0001329501249978204,-0.015289264374757848,-0.00029913778124527306,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.00029913778124526167,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.006004248,-0.1777460077751513,10.152518170861097,-0.9506063632111723,0.006481318593647346,-0.00016618765624745263,-0.015289264374757848,-0.000265900249995877,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0003323753124947352,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.007004088,-0.1777460077751513,10.153585981652533,-0.9575790260220125,0.006547793656146375,-0.00019942518749684868,-0.015355739437256877,-0.00033237531249466907,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0003323753124947352,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.008003772,-0.1777460077751513,10.152518170861097,-0.9506063632111723,0.006381605999898922,-9.971259374842434e-05,-0.015289264374757848,-0.00029913778124527306,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0003323753124947352,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.009003828,-0.1798397535879282,10.153585981652533,-0.9552548050850713,0.006547793656146375,-0.00019942518749684868,-0.015355739437256877,-0.00033237531249466907,-0.1790155534174982,10.153829061907016,-0.9529305841481214,0.00651455612489681,-0.0001329501249978941,-0.015322501906007294,-0.0003656128437442087,-0.00861115799537748,-0.6691179079667556,0.11752282576969181,-0.005799653418268462,0.005913372112744314,-0.00466246647350994,-0.004548747779034088,1.0971889983330084e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0
