0.000000000000000000e+00,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.599032469589536820e-01,-4.146186408423327766e-03,-5.982262752228091791e-03,-7.096204733834196587e-03
5.357265472412109375e-04,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.599032469589536820e-01,-4.146186408423327766e-03,-5.982262752228091791e-03,-7.096204733834196587e-03
1.092195510864257812e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.798397535879281972e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.167448902825449629e-03,-5.882865083177768635e-03,-7.014325448443801264e-03
2.154588699340820312e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.622274678959115146e-01,-4.146186408423327766e-03,-5.949632150176691232e-03,-7.096204733834003166e-03
3.296852111816406250e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.575790260220125028e-01,-4.188711397227721546e-03,-5.917001548125373940e-03,-7.096204733834196587e-03
4.271745681762695312e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015358598165253312e+01,-9.575790260220125028e-01,-4.167448902825449629e-03,-5.939257237124856946e-03,-7.123497828964070466e-03
5.314350128173828125e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015358598165253312e+01,-9.575790260220125028e-01,-4.167448902825449629e-03,-5.939257237124856946e-03,-7.123497828964070466e-03
6.366968154907226562e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.645516888328526939e-01,-4.124923914021206769e-03,-5.949632150176691232e-03,-7.096204733834003166e-03
7.493972778320312500e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.645516888328526939e-01,-4.188711397227721546e-03,-5.994143528176130824e-03,-7.150790924094331188e-03
8.528470993041992188e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.766991348687583785e-01,1.015251817086109654e+01,-9.552548050850713235e-01,-4.167448902825449629e-03,-5.917001548125372205e-03,-7.096204733834196587e-03
9.600877761840820312e-03,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.668759097697938731e-01,-4.167448902825449629e-03,-6.083166284174849545e-03,-7.259963304614796414e-03
1.067113876342773438e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.668759097697938731e-01,-4.167448902825449629e-03,-6.083166284174849545e-03,-7.259963304614796414e-03
1.172256469726562500e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.167448902825449629e-03,-5.994143528176129089e-03,-7.150790924094331188e-03
1.279020309448242188e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.622274678959115146e-01,-4.146186408423327766e-03,-5.994143528176129089e-03,-7.150790924094331188e-03
1.382756233215332031e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.575790260220125028e-01,-4.167448902825449629e-03,-5.983768615124296537e-03,-7.178084019224399356e-03
1.487469673156738281e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.599032469589536820e-01,-4.188711397227721546e-03,-5.961512926124653937e-03,-7.150790924094332923e-03
1.596617698669433594e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.575790260220125028e-01,-4.146186408423327766e-03,-6.060910595175209546e-03,-7.232670209484728246e-03
1.707577705383300781e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.167448902825449629e-03,-6.016399217175929549e-03,-7.178084019224593645e-03
1.812028884887695312e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015251817086109654e+01,-9.599032469589536820e-01,-4.146186408423327766e-03,-5.928882324073412972e-03,-7.150790924094332056e-03
1.915907859802246094e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.124923914021206769e-03,-6.093541197226452245e-03,-7.232670209484728246e-03
2.021026611328125000e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.798397535879281972e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.231236386031964405e-03,-6.038654906175570415e-03,-7.205377114354660946e-03
2.129340171813964844e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.599032469589536820e-01,-4.167448902825449629e-03,-6.081660421278414948e-03,-7.178084019224593645e-03
2.238416671752929688e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015358598165253312e+01,-9.599032469589536820e-01,-4.188711397227721546e-03,-6.127677662174289136e-03,-7.314549494875123570e-03
2.347517013549804688e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015145036006965995e+01,-9.599032469589536820e-01,-4.103661419618933985e-03,-5.983768615124294803e-03,-7.178084019224398489e-03
2.446436882019042969e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015358598165253312e+01,-9.622274678959115146e-01,-4.188711397227721546e-03,-6.006024304123935668e-03,-7.205377114354467524e-03
2.558016777038574219e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787928806815397564e-01,1.015251817086109654e+01,-9.622274678959115146e-01,-4.146186408423327766e-03,-6.083166284174852147e-03,-7.259963304614797282e-03
2.668094635009765625e-02,-8.611157995377479585e-03,-6.691179079667556318e-01,1.175228257696917938e-01,9.066018223437258619e-03,6.023360834041357852e-03,-1.058959854828583208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777460077751512879e-01,1.015358598165253312e+01,-9.575790260220125028e-01,-4.146186408423327766e-03,-6.148427488277335810e-03,-7.259963304614796414e-03
